resume_id,matched_code,start_date,end_date,university_level,split,start_year,end_year
4292,3512.4,Q2 2019,Q3 2019,Bachelor,train,2019,2019
4328,9333.6,Q1 1998,Q2 2019,Secondary school,train,1998,2019
4350,5223.6,Q1 2016,Q3 2019,Secondary school,train,2016,2019
4350,3119.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
4356,3343.1.5,Q1 2017,Q2 2019,Master,train,2017,2019
4379,8153.1.2,Q1 2018,Q3 2019,Bachelor,train,2018,2019
4381,2330.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4402,5223.6,Q2 2019,Q3 2019,Secondary school,train,2019,2019
4409,2411.1,Q1 2016,Q2 2019,Bachelor,train,2016,2019
4445,3343.1.2,Q1 2015,Q3 2019,Master,train,2015,2019
4453,5311.1,Q4 2018,Q2 2019,Bachelor,train,2018,2019
4456,5321.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4456,9121.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4456,8321.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
4462,3313.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4462,9333.8.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4463,4222.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4467,2635.3.27.1,Q1 2015,Q2 2019,Bachelor,train,2015,2019
4467,5223.6,Q1 2016,Q1 2019,Bachelor,train,2016,2019
4467,1431.1.1,Q1 2016,Q2 2019,Bachelor,train,2016,2019
4509,1324.8.1,Q1 2013,Q1 2019,Bachelor,train,2013,2019
4514,3343.1.7,Q1 2013,Q1 2019,Bachelor,train,2013,2019
4565,8344.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4565,9329.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4565,5223.4,Q4 2019,Q1 2020,Bachelor,train,2019,2020
4575,1420.4.25,Q1 2016,Q1 2019,Secondary school,train,2016,2019
4591,3112.8,Q3 2018,Q2 2019,Secondary school,train,2018,2019
4596,2166.14,Q1 2007,Q3 2019,Bachelor,train,2007,2019
4596,2310.1.19,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4596,2330.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4598,1420.2,Q1 2014,Q2 2019,Bachelor,train,2014,2019
4614,3343.1.2,Q1 2005,Q3 2019,Secondary school,train,2005,2019
4615,8160.47,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4634,1324.3.1.5,Q4 2014,Q2 2019,Master,train,2014,2019
4656,3343.1.7,Q4 2018,Q1 2019,Bachelor,train,2018,2019
4692,9112.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
4712,2120.1,Q1 2018,Q1 2019,Master,train,2018,2019
4720,3412.4.11,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4720,3412.4.13,Q1 2019,Q3 2019,Bachelor,train,2019,2019
4720,3412.4.13,Q2 2019,Q3 2019,Bachelor,train,2019,2019
4732,5152.2,Q2 2018,Q1 2019,Bachelor,train,2018,2019
4736,3332.1,Q2 2016,Q1 2019,Secondary school,train,2016,2019
4736,5131.2,Q2 2016,Q1 2019,Secondary school,train,2016,2019
4736,9334.1,Q2 2016,Q1 2019,Secondary school,train,2016,2019
4744,9412.1,Q1 2015,Q1 2019,No tertiary qualification,train,2015,2019
4752,3422.4,Q1 2007,Q1 2019,Master,train,2007,2019
4791,5311.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
4791,5312.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
4792,7543.7.5,Q1 2017,Q1 2019,Bachelor,train,2017,2019
4802,9334.1,Q1 2010,Q2 2019,Secondary school,train,2010,2019
4803,3422.5,Q4 2019,Q1 2020,Bachelor,train,2019,2020
4836,5223.6,Q1 2017,Q1 2019,Secondary school,train,2017,2019
4842,3322.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
4872,1221.3.2,Q3 2018,Q1 2019,Master,train,2018,2019
4901,4120.1,Q1 2017,Q1 2019,Master,train,2017,2019
4910,1420.3,Q1 2017,Q2 2019,Bachelor,train,2017,2019
4918,2512.4,Q1 2016,Q2 2019,Master,train,2016,2019
4924,3343.1,Q1 2012,Q1 2019,Secondary school,train,2012,2019
4927,3312.2,Q1 2006,Q1 2019,Bachelor,train,2006,2019
4941,7422.7,Q1 2015,Q1 2019,Secondary school,train,2015,2019
4957,5223.4,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
4981,4225.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
4986,5321.1.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
4990,4323.10,Q1 2016,Q3 2019,Secondary school,train,2016,2019
4993,2131.4.3,Q1 2016,Q1 2019,Master,train,2016,2019
5020,3422.4.3,Q1 2018,Q2 2019,Bachelor,train,2018,2019
5020,3423.2.4,Q4 2018,Q2 2019,Bachelor,train,2018,2019
5023,3312.4,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
5023,4214.1,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
5042,4224.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
5056,9111.1,Q3 2019,Q4 2019,No tertiary qualification,train,2019,2019
5080,9129.3,Q1 2019,Q2 2019,Secondary school,train,2019,2019
5082,9329.1,Q1 1997,Q3 2019,Bachelor,train,1997,2019
5120,9112.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5120,1411.3,Q1 2019,Q3 2019,Bachelor,train,2019,2019
5123,2310.1.10,Q1 2015,Q3 2019,PhD,train,2015,2019
5145,3343.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
5148,4311.2,Q1 2012,Q3 2019,Bachelor,train,2012,2019
5151,2654.1.5,Q4 2018,Q1 2019,Bachelor,train,2018,2019
5156,3344.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
5157,3343.1,Q4 2018,Q1 2019,Master,train,2018,2019
5160,5223.6,Q4 2018,Q1 2019,Secondary school,train,2018,2019
5163,8344.1,Q1 2015,Q1 2019,Secondary school,train,2015,2019
5198,4321.1.5,Q4 2019,Q1 2020,Secondary school,train,2019,2020
5260,3343.1,Q1 2018,Q3 2019,Secondary school,train,2018,2019
5261,1221.5,Q3 2016,Q1 2019,Bachelor,train,2016,2019
5261,2431.10,Q3 2016,Q3 2019,Bachelor,train,2016,2019
5287,2221.2,Q1 2016,Q1 2019,Bachelor,train,2016,2019
5295,3251.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
5335,3343.1,Q3 2019,Q4 2019,Master,train,2019,2019
5349,5223.7.4,Q3 2011,Q1 2019,Secondary school,train,2011,2019
5366,1223.2.1.1,Q1 2016,Q2 2019,Master,train,2016,2019
5366,1223.2.1.1,Q1 2017,Q2 2019,Master,train,2017,2019
5382,4312.7,Q4 2018,Q1 2019,Secondary school,train,2018,2019
5385,3433.1,Q1 2017,Q1 2019,Bachelor,train,2017,2019
5404,2221.2,Q1 1997,Q1 2019,Secondary school,train,1997,2019
5404,3343.1,Q1 1997,Q1 2019,Secondary school,train,1997,2019
5404,4312.1,Q1 1997,Q1 2019,Secondary school,train,1997,2019
5425,1213.5,Q1 2015,Q1 2019,Bachelor,train,2015,2019
5425,2265.1.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5426,5131.2,Q1 2014,Q1 2019,No tertiary qualification,train,2014,2019
5451,2651.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5469,3313.2,Q4 2018,Q1 2019,Bachelor,train,2018,2019
5488,3343.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5489,3115.1.5,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5492,8131.2.6,Q1 2016,Q1 2019,Secondary school,train,2016,2019
5493,4223.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5509,2166.9,Q1 2019,Q3 2019,Secondary school,train,2019,2019
5526,3343.1.7,Q1 2010,Q1 2019,No tertiary qualification,train,2010,2019
5526,5223.5,Q2 2019,Q3 2019,No tertiary qualification,train,2019,2019
5534,3343.1.2,Q4 2016,Q1 2019,Bachelor,train,2016,2019
5534,5312.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
5534,3343.1.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5541,2166.9,Q1 2010,Q2 2019,Bachelor,train,2010,2019
5573,9412.1,Q1 2018,Q1 2019,Master,train,2018,2019
5573,8160.34,Q4 2019,Q1 2020,Master,train,2019,2020
5589,2422.17,Q1 2012,Q1 2019,Bachelor,train,2012,2019
5636,4110.1,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
5637,5223.6,Q1 2019,Q1 2020,Secondary school,train,2019,2020
5638,5223.4,Q3 2019,Q4 2019,Bachelor,train,2019,2019
5674,7231.6,Q1 2016,Q3 2019,Bachelor,train,2016,2019
5674,1420.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5674,1420.4,Q1 2019,Q3 2019,Bachelor,train,2019,2019
5693,5312.2,Q4 2018,Q1 2019,Bachelor,train,2018,2019
5715,3423.2,Q4 2018,Q1 2019,Bachelor,train,2018,2019
5733,3434.1.1,Q1 2003,Q2 2019,Secondary school,train,2003,2019
5740,5230.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
5746,7215.2,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
5766,4229.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
5778,3343.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5778,9122.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
5780,1221.3.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5793,8342.5,Q2 2019,Q3 2019,Bachelor,train,2019,2019
5806,5223.6,Q1 2004,Q1 2019,Secondary school,train,2004,2019
5808,7511.5,Q1 2013,Q1 2019,Secondary school,train,2013,2019
5835,2330.1.18,Q1 2012,Q1 2019,PhD,train,2012,2019
5858,3422.4,Q3 2018,Q1 2019,Bachelor,train,2018,2019
5866,3412.4.11,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5867,2653.2,Q3 2014,Q3 2019,Bachelor,train,2014,2019
5867,5131.1,Q4 2017,Q3 2019,Bachelor,train,2017,2019
5871,9321.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
5893,3213.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
5899,2222.1,Q1 2015,Q1 2019,Bachelor,train,2015,2019
5899,2221.2,Q2 2019,Q3 2019,Bachelor,train,2019,2019
5922,3343.1.7,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
5936,3422.4,Q1 2011,Q3 2019,Bachelor,train,2011,2019
5936,3422.3.1,Q1 2014,Q3 2019,Bachelor,train,2014,2019
5936,3423.4,Q1 2014,Q3 2019,Bachelor,train,2014,2019
5936,2330.1.15,Q1 2019,Q1 2020,Bachelor,train,2019,2020
5936,2330.1.15,Q2 2019,Q3 2019,Bachelor,train,2019,2019
5937,3343.1.6,Q1 2017,Q1 2019,Bachelor,train,2017,2019
5939,3343.1.2,Q1 2015,Q2 2019,Secondary school,train,2015,2019
5984,2166.9,Q1 2018,Q1 2019,Bachelor,train,2018,2019
5984,5223.6,Q4 2018,Q1 2019,Bachelor,train,2018,2019
5990,3412.4.13,Q2 2017,Q1 2019,Bachelor,train,2017,2019
5991,9412.1,Q1 2016,Q1 2019,Secondary school,train,2016,2019
6000,5223.4,Q1 2017,Q1 2019,Secondary school,train,2017,2019
6009,9329.1,Q1 2019,Q1 2020,Secondary school,train,2019,2020
6015,2264.2,Q1 2018,Q1 2019,Master,train,2018,2019
6015,9112.2,Q3 2019,Q4 2019,Master,train,2019,2019
6039,3313.1,Q1 2016,Q2 2019,Bachelor,train,2016,2019
6039,3343.1,Q1 2018,Q2 2019,Bachelor,train,2018,2019
6066,2642.1.5,Q1 2009,Q2 2019,Bachelor,train,2009,2019
6066,2642.1.8,Q1 2013,Q2 2019,Bachelor,train,2013,2019
6066,2432.5,Q1 2014,Q2 2019,Bachelor,train,2014,2019
6066,2353.1,Q1 2015,Q2 2019,Bachelor,train,2015,2019
6066,2166.4,Q1 2016,Q1 2019,Bachelor,train,2016,2019
6066,2642.1.1,Q1 2016,Q2 2019,Bachelor,train,2016,2019
6070,3512.1,Q1 2017,Q1 2019,Bachelor,train,2017,2019
6077,1212.1,Q1 2014,Q1 2019,Master,train,2014,2019
6077,2330.1.17,Q4 2019,Q1 2020,Master,train,2019,2020
6088,3256.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
6105,2431.10,Q3 2019,Q4 2019,Bachelor,train,2019,2019
6146,4416.1,Q1 2018,Q1 2019,Master,train,2018,2019
6189,8183.7,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
6189,9321.2,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
6227,5322.1,Q1 2019,Q1 2020,Secondary school,train,2019,2020
6231,3122.4,Q1 2014,Q3 2019,Secondary school,train,2014,2019
6244,3343.1.6,Q4 2017,Q2 2019,Master,train,2017,2019
6251,3313.1,Q1 2000,Q1 2019,Secondary school,train,2000,2019
6251,2221.2,Q2 2019,Q3 2019,Secondary school,train,2019,2019
6251,3412.4.9,Q2 2019,Q3 2019,Secondary school,train,2019,2019
6276,1219.6,Q1 2018,Q3 2019,No tertiary qualification,train,2018,2019
6285,7321.1.6,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6307,3343.1,Q1 2017,Q1 2019,Bachelor,train,2017,2019
6357,1219.1,Q1 2009,Q2 2019,No tertiary qualification,train,2009,2019
6409,5223.5,Q1 2018,Q1 2019,Bachelor,train,2018,2019
6439,8212.3,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
6452,5223.6,Q1 2018,Q1 2019,Bachelor,train,2018,2019
6466,8131.2,Q3 2019,Q4 2019,Bachelor,train,2019,2019
6474,1213.5,Q2 2018,Q2 2019,Bachelor,train,2018,2019
6489,3332.3,Q4 2018,Q1 2019,Master,train,2018,2019
6496,5230.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
6505,8212.2.1,Q1 2015,Q3 2019,Secondary school,train,2015,2019
6548,5223.6,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6549,5223.4,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6565,4222.1,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
6565,5223.6,Q3 2019,Q4 2019,No tertiary qualification,train,2019,2019
6570,3344.1,Q4 2018,Q2 2019,Bachelor,train,2018,2019
6575,5132.1.1,Q3 2016,Q1 2019,Master,train,2016,2019
6575,1219.6,Q3 2018,Q3 2019,Master,train,2018,2019
6575,3324.4.7,Q1 2019,Q2 2019,Master,train,2019,2019
6597,3313.1,Q1 2017,Q1 2019,Bachelor,train,2017,2019
6597,3313.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
6597,3313.1,Q1 2019,Q1 2020,Bachelor,train,2019,2020
6620,2632.2,Q1 2018,Q1 2019,Master,train,2018,2019
6648,3343.1,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
6654,4222.1,Q4 2018,Q3 2019,Bachelor,train,2018,2019
6698,3322.1,Q1 2010,Q3 2019,Bachelor,train,2010,2019
6701,9333.8,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6714,2423.3,Q1 2018,Q1 2019,Bachelor,train,2018,2019
6720,9112.3,Q2 2018,Q2 2019,Secondary school,train,2018,2019
6738,3343.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
6741,5131.2,Q1 2007,Q1 2019,No tertiary qualification,train,2007,2019
6743,5321.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6753,8183.3,Q4 2018,Q1 2019,Bachelor,train,2018,2019
6766,9412.1,Q1 2006,Q1 2019,Secondary school,train,2006,2019
6766,4419.1,Q1 2016,Q1 2019,Secondary school,train,2016,2019
6774,3313.2,Q1 2013,Q1 2019,Bachelor,train,2013,2019
6775,3123.1,Q1 2009,Q1 2019,Secondary school,train,2009,2019
6775,4131.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
6808,3423.1,Q4 2017,Q1 2019,Secondary school,train,2017,2019
6845,9333.8.1,Q2 2018,Q2 2019,Bachelor,train,2018,2019
6848,2267.2,Q3 2017,Q1 2019,Bachelor,train,2017,2019
6871,5311.1.2,Q2 2017,Q3 2019,Bachelor,train,2017,2019
6871,3422.4,Q3 2018,Q3 2019,Bachelor,train,2018,2019
6871,7231.7,Q3 2019,Q4 2019,Bachelor,train,2019,2019
6916,3343.1,Q1 2001,Q1 2019,Secondary school,train,2001,2019
6917,1321.2.1,Q1 2006,Q1 2019,Secondary school,train,2006,2019
6936,5329.1,Q1 2017,Q1 2019,Secondary school,train,2017,2019
6954,3343.1,Q1 2016,Q1 2019,No tertiary qualification,train,2016,2019
6979,5321.1.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
6979,2423.6,Q2 2019,Q3 2019,Bachelor,train,2019,2019
6999,3123.1.11,Q1 2015,Q1 2019,Bachelor,train,2015,2019
7001,5244.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7006,9215.1,Q1 2012,Q3 2019,Secondary school,train,2012,2019
7006,2356.1.1,Q1 2015,Q3 2019,Secondary school,train,2015,2019
7015,1439.7,Q1 2013,Q1 2019,Bachelor,train,2013,2019
7016,5321.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7034,5321.1,Q1 2017,Q1 2019,Secondary school,train,2017,2019
7039,8183.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7075,5230.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7075,1212.3,Q1 2018,Q2 2019,Secondary school,train,2018,2019
7120,3313.1,Q1 2015,Q2 2019,Bachelor,train,2015,2019
7120,3313.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7129,4224.2,Q1 2017,Q1 2019,Secondary school,train,2017,2019
7131,2431.10.3,Q1 2016,Q1 2019,Master,train,2016,2019
7131,2431.10.3,Q1 2018,Q3 2019,Master,train,2018,2019
7131,2431.10.3,Q1 2019,Q3 2019,Master,train,2019,2019
7138,9333.8,Q1 2019,Q2 2019,Secondary school,train,2019,2019
7151,2431.1,Q3 2014,Q1 2019,Secondary school,train,2014,2019
7151,2431.10.4,Q2 2015,Q1 2019,Secondary school,train,2015,2019
7151,2641.4.2,Q2 2015,Q1 2019,Secondary school,train,2015,2019
7151,4225.1,Q4 2015,Q1 2019,Secondary school,train,2015,2019
7151,1420.4.31,Q1 2017,Q1 2019,Secondary school,train,2017,2019
7161,2166.4,Q1 2008,Q1 2019,Bachelor,train,2008,2019
7168,1420.3,Q4 2012,Q1 2019,Master,train,2012,2019
7183,3343.1.7,Q4 2018,Q1 2019,Secondary school,train,2018,2019
7183,1212.2,Q3 2019,Q4 2019,Secondary school,train,2019,2019
7188,8212.2.1,Q2 2010,Q3 2019,Secondary school,train,2010,2019
7190,2330.1.17,Q3 2019,Q4 2019,Master,train,2019,2019
7190,2330.1.17,Q4 2019,Q1 2020,Master,train,2019,2020
7194,8212.3.5,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7208,3343.1,Q4 2019,Q1 2020,Master,train,2019,2020
7213,5223.3,Q1 2007,Q1 2019,Secondary school,train,2007,2019
7226,2330.1.17,Q2 2019,Q3 2019,Bachelor,train,2019,2019
7231,2310.1.30,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7231,2310.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7231,2320.1.15,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7280,3118.3.12,Q4 2018,Q1 2019,Bachelor,train,2018,2019
7280,2433.6.3,Q3 2019,Q4 2019,Bachelor,train,2019,2019
7290,1324.3.1.6.13,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
7327,9122.1,Q4 2018,Q2 2019,No tertiary qualification,train,2018,2019
7327,9112.2,Q2 2019,Q3 2019,No tertiary qualification,train,2019,2019
7328,5131.1,Q1 2019,Q2 2019,Secondary school,train,2019,2019
7328,7215.2,Q1 2019,Q2 2019,Secondary school,train,2019,2019
7328,8332.2,Q2 2019,Q3 2019,Secondary school,train,2019,2019
7328,5142.9,Q3 2019,Q4 2019,Secondary school,train,2019,2019
7335,1324.3,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7345,4211.2,Q1 2015,Q1 2019,Secondary school,train,2015,2019
7350,7421.5,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
7365,2432.5,Q1 2019,Q3 2019,Bachelor,train,2019,2019
7384,4120.1,Q3 2019,Q4 2019,Secondary school,train,2019,2019
7389,7133.3,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7394,2635.3.11,Q1 2018,Q3 2019,Secondary school,train,2018,2019
7415,5211.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7425,2330.1.12,Q4 2018,Q1 2019,Bachelor,train,2018,2019
7446,4312.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7446,3431.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7480,4211.2,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7481,9321.2,Q1 2017,Q1 2019,Bachelor,train,2017,2019
7481,9321.2,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7494,4323.1,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7502,9333.6,Q1 2011,Q3 2019,Secondary school,train,2011,2019
7538,1324.3.3,Q2 2017,Q1 2019,Bachelor,train,2017,2019
7545,3343.1,Q1 2013,Q2 2019,Secondary school,train,2013,2019
7545,8322.4,Q4 2018,Q2 2019,Secondary school,train,2018,2019
7545,8322.4,Q3 2019,Q4 2019,Secondary school,train,2019,2019
7550,5223.7.8,Q4 2017,Q2 2019,Bachelor,train,2017,2019
7556,4225.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7556,3222.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
7563,2153.1.1,Q1 2018,Q3 2019,Secondary school,train,2018,2019
7564,5230.1,Q4 2018,Q1 2019,Bachelor,train,2018,2019
7569,2635.3.6,Q1 2017,Q3 2019,Master,train,2017,2019
7569,2330.1.12,Q3 2018,Q1 2019,Master,train,2018,2019
7590,5311.1,Q1 2012,Q1 2019,Bachelor,train,2012,2019
7590,9613.1,Q3 2014,Q1 2019,Bachelor,train,2014,2019
7594,9329.1,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
7599,4312.2,Q1 2018,Q3 2019,No tertiary qualification,train,2018,2019
7647,5223.4,Q4 2018,Q1 2019,Bachelor,train,2018,2019
7648,9329.1,Q3 2018,Q2 2019,Bachelor,train,2018,2019
7648,3433.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7648,3435.7,Q2 2019,Q3 2019,Bachelor,train,2019,2019
7648,3435.7,Q3 2019,Q4 2019,Bachelor,train,2019,2019
7658,3343.1.7,Q4 2016,Q3 2019,Bachelor,train,2016,2019
7658,2266.2,Q3 2017,Q3 2019,Bachelor,train,2017,2019
7663,5311.1.3,Q4 2018,Q1 2019,No tertiary qualification,train,2018,2019
7663,3412.4.4,Q2 2019,Q3 2019,No tertiary qualification,train,2019,2019
7674,5120.1.4,Q1 2013,Q1 2019,Secondary school,train,2013,2019
7675,3412.4.10,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7676,2330.1.6,Q1 2018,Q1 2019,Secondary school,train,2018,2019
7714,5223.6,Q2 2018,Q1 2019,Secondary school,train,2018,2019
7720,7231.10,Q1 2016,Q1 2019,Secondary school,train,2016,2019
7724,2431.10.3,Q4 2018,Q1 2019,Master,train,2018,2019
7728,5131.2.2.2,Q1 2016,Q3 2019,No tertiary qualification,train,2016,2019
7755,1330.8,Q1 2016,Q1 2019,Master,train,2016,2019
7758,8211.6,Q3 2019,Q4 2019,Master,train,2019,2019
7776,5311.1.2,Q3 2018,Q1 2019,Secondary school,train,2018,2019
7803,3343.4,Q1 2007,Q1 2019,Secondary school,train,2007,2019
7810,7233.5,Q4 2018,Q1 2019,Bachelor,train,2018,2019
7810,9622.1,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7847,3343.1.5,Q1 2008,Q1 2019,Bachelor,train,2008,2019
7850,2635.3.3,Q4 2018,Q2 2019,PhD,train,2018,2019
7865,5162.1,Q4 2019,Q1 2020,Bachelor,train,2019,2020
7918,3255.2,Q3 2015,Q2 2019,Bachelor,train,2015,2019
7923,1420.3,Q3 2017,Q1 2019,Bachelor,train,2017,2019
7941,5311.1,Q3 2018,Q1 2019,No tertiary qualification,train,2018,2019
7941,5311.1,Q1 2019,Q2 2019,No tertiary qualification,train,2019,2019
7941,1341.1,Q3 2019,Q4 2019,No tertiary qualification,train,2019,2019
7966,2330.1.9,Q3 2018,Q1 2019,Bachelor,train,2018,2019
7984,9112.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
7984,4311.2,Q1 2019,Q2 2019,Bachelor,train,2019,2019
7999,5230.1,Q3 2018,Q1 2019,No tertiary qualification,train,2018,2019
8000,1111.3,Q4 2015,Q1 2019,Bachelor,train,2015,2019
8015,5131.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
8044,4226.1,Q4 2018,Q1 2019,Secondary school,train,2018,2019
8063,9412.1,Q1 2018,Q2 2019,Secondary school,train,2018,2019
8065,3339.4,Q2 2019,Q3 2019,No tertiary qualification,train,2019,2019
8092,3412.4,Q1 2018,Q1 2019,Bachelor,train,2018,2019
8132,2330.1.15,Q1 2017,Q1 2019,Bachelor,train,2017,2019
8155,8344.1,Q1 2017,Q1 2019,No tertiary qualification,train,2017,2019
8155,8344.1,Q1 2019,Q1 2020,No tertiary qualification,train,2019,2020
8173,2359.5,Q1 2014,Q3 2019,Bachelor,train,2014,2019
8173,3258.1,Q1 2014,Q3 2019,Bachelor,train,2014,2019
8173,2330.1,Q1 2017,Q3 2019,Bachelor,train,2017,2019
8189,9333.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8193,5131.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
8217,1420.5,Q1 2010,Q1 2019,Secondary school,train,2010,2019
8223,5223.6,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8223,8212.3.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8223,9321.2,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8223,9412.1,Q2 2019,Q3 2019,Secondary school,train,2019,2019
8231,4110.1,Q1 2015,Q1 2019,Secondary school,train,2015,2019
8301,7126.9,Q1 2018,Q1 2019,No tertiary qualification,train,2018,2019
8329,9629.6,Q1 2016,Q1 2019,Master,train,2016,2019
8329,3339.4,Q1 2018,Q1 2019,Master,train,2018,2019
8329,2641.4.2,Q1 2018,Q3 2019,Master,train,2018,2019
8329,3521.1.4,Q1 2018,Q3 2019,Master,train,2018,2019
8329,3521.1.4,Q3 2019,Q4 2019,Master,train,2019,2019
8329,8132.1,Q3 2019,Q4 2019,Master,train,2019,2019
8329,2330.1.11,Q4 2019,Q1 2020,Master,train,2019,2020
8333,1420.6,Q4 2019,Q1 2020,No tertiary qualification,train,2019,2020
8374,5120.1,Q1 2016,Q2 2019,Secondary school,train,2016,2019
8392,3343.1,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8431,2431.10,Q1 2015,Q2 2019,Bachelor,train,2015,2019
8432,2635.3.10,Q1 2011,Q1 2019,Secondary school,train,2011,2019
8462,9333.7,Q1 1998,Q2 2019,Secondary school,train,1998,2019
8484,3115.1.5,Q1 2018,Q1 2019,Secondary school,train,2018,2019
8499,5222.1,Q1 2014,Q1 2019,No tertiary qualification,train,2014,2019
8506,8332.2,Q4 2018,Q1 2019,Secondary school,train,2018,2019
8510,2310.1.41,Q3 2017,Q3 2019,Master,train,2017,2019
8510,2635.3.27,Q3 2018,Q2 2019,Master,train,2018,2019
