role_id,task_rank,masco_task_id,masco_code,task,task_source_level,source,source_page_pdf,source_url,source_retrieved_at
M121404,10,EMASCO_121404_10,121404,"Prepare operational reports, forecasts, and performance indicators to support planning and decision-making.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-04,2026-08-29T10:41:52+00:00
M121408,1,EMASCO_121408_01,121408,Develop and implement the organisation’s technology and IT strategy in line with business objectives.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,2,EMASCO_121408_02,121408,"Oversee and manage IT infrastructure to ensure reliability, security, and operational efficiency.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,3,EMASCO_121408_03,121408,"Plan, direct, and coordinate technology projects, including software development and hardware implementation.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,4,EMASCO_121408_04,121408,"Lead, supervise, and develop IT personnel to ensure effective performance and capability development.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,5,EMASCO_121408_05,121408,Monitor and enhance business processes through the effective application of technology solutions.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,6,EMASCO_121408_06,121408,"Ensure compliance with data protection, cybersecurity, and relevant technology regulations and standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,7,EMASCO_121408_07,121408,"Manage IT budgets, resources, and procurement to support cost-effective technology operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,8,EMASCO_121408_08,121408,Research and evaluate emerging technologies to support innovation and organisational competitiveness.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121408,9,EMASCO_121408_09,121408,Provide technical direction and resolve complex technology issues to maintain operational continuity.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-08,2026-08-29T10:41:52+00:00
M121409,1,EMASCO_121409_01,121409,Lead and direct the organisation’s business development strategy to achieve corporate objectives.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,2,EMASCO_121409_02,121409,Develop and implement strategic business plans to drive revenue growth and market expansion.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,3,EMASCO_121409_03,121409,"Plan, coordinate, and oversee business operations and service activities to ensure organisational effectiveness.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,4,EMASCO_121409_04,121409,Collaborate with senior leadership to enhance operational efficiency and overall performance.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,5,EMASCO_121409_05,121409,"Manage financial planning processes, including budgeting, forecasting, and resource allocation.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,6,EMASCO_121409_06,121409,"Identify and evaluate new business opportunities, strategic partnerships, and potential mergers or acquisitions.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,7,EMASCO_121409_07,121409,Plan and coordinate sales and marketing programmes based on market analysis.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,8,EMASCO_121409_08,121409,Provide leadership and oversight to senior business managers to ensure effective team performance.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M121409,9,EMASCO_121409_09,121409,"Represent the organisation at industry events, conferences, and business meetings.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1214-09,2026-08-29T10:41:52+00:00
M122301,1,EMASCO_122301_01,122301,"Plan, direct, and coordinate research and development activities, ensuring alignment with organisational goals and regulatory standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,2,EMASCO_122301_02,122301,Lead and coordinate R&D teams to ensure effective execution of research and development projects.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,3,EMASCO_122301_03,122301,"Develop and manage project timelines, budgets, and resource allocation to support R&D activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,4,EMASCO_122301_04,122301,Drive innovation to develop new products and enhance existing products.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,5,EMASCO_122301_05,122301,"Collaborate with cross-functional teams to ensure product feasibility, compliance, and market relevance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,6,EMASCO_122301_06,122301,"Conduct research, testing, and evaluation to ensure product quality, safety, and compliance with regulatory standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,7,EMASCO_122301_07,122301,"Coordinate with external stakeholders, including suppliers and regulatory bodies, to support R&D activities and compliance.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,8,EMASCO_122301_08,122301,Analyse market trends and customer feedback to guide R&D priorities and product development strategies.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M122301,9,EMASCO_122301_09,122301,"Prepare and present technical reports, documentation, and progress updates to senior management.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1223-01,2026-08-29T10:41:52+00:00
M131101,1,EMASCO_131101_01,131101,"Develop, implement, and monitor sustainable forest management plans in accordance with national policies and regulations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,2,EMASCO_131101_02,131101,"Plan, supervise, and coordinate forest operations, including harvesting, planting, regeneration, and restoration activities.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,3,EMASCO_131101_03,131101,"Monitor forest health through analysis of ecological, biodiversity, and scientific data.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,4,EMASCO_131101_04,131101,"Ensure compliance with environmental and forestry laws, regulations, and standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,5,EMASCO_131101_05,131101,Lead and manage forestry staff and provide technical guidance to operational teams.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,6,EMASCO_131101_06,131101,"Collaborate with government agencies, industry stakeholders, and local communities on forestry and conservation initiatives.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,7,EMASCO_131101_07,131101,Prepare technical reports and analyses to support management decision-making and policy development.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,8,EMASCO_131101_08,131101,"Manage budgets, costs, and financial planning for forestry operations and projects.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,9,EMASCO_131101_09,131101,Implement conservation and environmental protection initiatives to support sustainable forest management.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131101,10,EMASCO_131101_10,131101,"Oversee forest fire prevention, pest control, and disease management measures.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-01,2026-08-29T10:41:52+00:00
M131102,1,EMASCO_131102_01,131102,"Plan, coordinate, and oversee activities related to crop production, livestock care, plantations, and horticulture management.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,2,EMASCO_131102_02,131102,"Manage human resources, including hiring, training, and supervising staff for agricultural operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,3,EMASCO_131102_03,131102,"Develop, monitor, and manage budgets, finances, and operational reports for agricultural production.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,4,EMASCO_131102_04,131102,"Ensure compliance with health, safety, environmental, and halal regulations across agricultural operations.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,5,EMASCO_131102_05,131102,Monitor crop and livestock health and implement measures to optimise growth and prevent disease.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,6,EMASCO_131102_06,131102,"Oversee the maintenance, use, and procurement of machinery, equipment, and materials.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,7,EMASCO_131102_07,131102,"Implement sustainable farming practices, including soil management, irrigation, and pest control.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,8,EMASCO_131102_08,131102,"Coordinate logistics, including the transportation of crops and livestock.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131102,9,EMASCO_131102_09,131102,"Supervise breeding, reproduction, and processing activities for livestock to ensure quality standards.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-02,2026-08-29T10:41:52+00:00
M131103,1,EMASCO_131103_01,131103,"Develop and implement grass and turf maintenance schedules, including watering, mowing, fertilisation, and pest control programmes.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-03,2026-08-29T10:41:52+00:00
M131103,2,EMASCO_131103_02,131103,Oversee soil condition assessment and the application of fertilisers to maintain turf health.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-03,2026-08-29T10:41:52+00:00
M131103,3,EMASCO_131103_03,131103,Supervise the installation and maintenance of turf and landscape features.,exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-03,2026-08-29T10:41:52+00:00
M131103,4,EMASCO_131103_04,131103,"Supervise and coordinate field staff, assign tasks, and ensure safe use of equipment.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-03,2026-08-29T10:41:52+00:00
M131103,5,EMASCO_131103_05,131103,"Monitor turf condition and identify pest, disease, and environmental issues affecting grass health.",exact_occupation,eMASCO exact occupation detail (MASCO 2020 content),,https://emasco.mohr.gov.my/masco/1311-03,2026-08-29T10:41:52+00:00
