"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","priority","review_decision","reviewer","review_date","review_notes","masco_source_url","esco_source_url","source_current_role_id","source_current_masco_code","source_current_role_title","source_current_url","masco_reference_version","masco2020_remap_method","masco2020_remap_confidence","masco2020_source_pdf_page","masco2020_source_url","profile_basis","retrieval_evidence_basis","source_d13_mapping_relation","source_d13_mapping_confidence","source_d13_mapping_rationale","source_d13_review_status","source_d13_production_ready"
"M132201","Production and Operation Manager, Mine","132201","1322","1322.1.1","mine production manager","http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa","close_match","medium","Mine production management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa","M132201","132201","Production and Operation Manager (Mine)","https://emasco.mohr.gov.my/masco/1322-01","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Mine production management.","assistant_drafted_pending_domain_validation","False"
"M132203","Production and Operation Manager, Oil and Gas Extraction","132203","1322","1322.1.2","oil and gas production manager","http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9","broader_proxy","medium","Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9","M132202","132202","Production and Operation Manager (Oil and Gas Extraction)","https://emasco.mohr.gov.my/masco/1322-02","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.","assistant_drafted_pending_domain_validation","False"
"M132207","Offshore Installation Manager","132207","1322","1322.1.2","oil and gas production manager","http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9","broader_proxy","medium","Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9","M132203","132203","Offshore Installation Manager","https://emasco.mohr.gov.my/masco/1322-03","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.","assistant_drafted_pending_domain_validation","False"
"M132210","Manager, Metallurgy","132210","1322","1321.2.1.7","metallurgical manager","http://data.europa.eu/esco/occupation/45517bc3-0887-416d-95fe-6ace1b90bddd","close_match","medium","Metallurgical production management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/45517bc3-0887-416d-95fe-6ace1b90bddd","M132205","132205","Metallurgy Manager","https://emasco.mohr.gov.my/masco/1322-05","2020","title_variant","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Metallurgical production management.","assistant_drafted_pending_domain_validation","False"
"M132301","Construction Manager","132301","1323","1323.1","construction manager","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","M132301","132301","Construction Manager","https://emasco.mohr.gov.my/masco/1323-01","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","high","Preferred occupation title matches after removing Malaysian grade/competency wrappers.","assistant_drafted_pending_domain_validation","False"
"M132310","Building and Architecture Manager","132310","1323","1323.1","construction manager","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","broader_proxy","medium","Building and architectural construction management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","M132302","132302","Building and Architecture Manager","https://emasco.mohr.gov.my/masco/1323-02","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Building and architectural construction management.","assistant_drafted_pending_domain_validation","False"
"M132311","Land Surveyor Manager","132311","1323","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","broader_proxy","medium","Land surveying function; managerial seniority is not represented.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","M132303","132303","Land Surveyor Manager","https://emasco.mohr.gov.my/masco/1323-03","2020","exact_normalized_title","high","321","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","broader_proxy","medium","Land surveying function; managerial seniority is not represented.","assistant_drafted_pending_domain_validation","False"
"M132401","Railway Station Master","132401","1324","1324.7","railway station manager","http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89","close_match","medium","Railway station management.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89","M132401","132401","Railway Station Master","https://emasco.mohr.gov.my/masco/1324-01","2020","exact_normalized_title","high","322","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Railway station management.","assistant_drafted_pending_domain_validation","False"
"M132402","Transport Manager","132402","1324","1324.3.1.5","road transport division manager","http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983","close_match","medium","D11 tasks concern fleet, driver and road-transport operations.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983","M132402","132402","Transport Manager","https://emasco.mohr.gov.my/masco/1324-02","2020","exact_normalized_title","high","322","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","D11 tasks concern fleet, driver and road-transport operations.","assistant_drafted_pending_domain_validation","False"
"M132405","Logistics Manager","132405","1324","1324.8","supply chain manager","http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74","inherited_test_proxy","low","Inherited current-role ESCO assignment, not independently revalidated for this MASCO 2020 identity. Current title explicitly combines supply-chain and logistics management; retain the two printed 2020 identities. Original rationale: Supply-chain and logistics planning and coordination.","test_only_project_mapping_not_human_validated","False","normal","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","http://data.europa.eu/esco/occupation/aacc3918-b5d3-484b-9480-5d29aa550d74","M121404","121404","Supply Chain and Logistics Management Manager","https://emasco.mohr.gov.my/masco/1214-04","2020","combined_title_split","medium","322","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","close_match","medium","Supply-chain and logistics planning and coordination.","assistant_drafted_pending_domain_validation","False"
"M132414","Shipping Manager","132414","1324","4323.11","port coordinator","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","inherited_test_proxy","low","Inherited current-role ESCO assignment, not independently revalidated for this MASCO 2020 identity. Current duties are shipping schedules, cargo movement and port/shipping logistics management; retain the 2020 Shipping Manager identity. Original rationale: Port and shipping coordination; full managerial authority is not represented.","test_only_project_mapping_not_human_validated","False","high","","","","","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","M132404","132404","Port/Shipping Operations Manager","https://emasco.mohr.gov.my/masco/1324-04","2020","reviewed_functional_equivalent","medium","322","https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322","Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.","Original current-role title and profile; candidate scores were not recomputed for the MASCO 2020 title.","partial_proxy","low","Port and shipping coordination; full managerial authority is not represented.","assistant_drafted_pending_domain_validation","False"
