role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,priority,reviewer,review_date,review_decision,review_notes,masco_source_url,esco_source_url
M132401,Railway Station Master,132401,1324,1324.7,Railway Station Manager,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Railway station management.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89
M132402,Transport Manager,132402,1324,1324.3.1.5,Road Transport Division Manager,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983,close_match,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: D11 tasks concern fleet, driver and road-transport operations.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983
M132405,Logistics Manager,132405,1324,1324.3,Logistics and Distribution Manager,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,close_match,medium,"Logistics Manager is an ESCO alternate title and the duties concern storage, distribution and transport. Replace the shared supply-chain-manager assignment for this 2020 split.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5
M132414,Shipping Manager,132414,1324,1324.3,Logistics and Distribution Manager,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,broader_proxy,medium,"Shipping Manager oversees cargo movement, logistics schedules and distribution. The logistics/distribution manager preserves management level better than the inherited port-coordinator role; maritime-specific scope remains unrepresented.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5
M132416,"Manager, Halal Logistics Operation",132416,1324,1324.3,Logistics and Distribution Manager,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Logistics operations; Malaysian halal assurance requires separate enrichment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5
M151101,Chief Information Officer,151101,1511,1330.2,Chief Information Officer,http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4,close_match,high,Chief Information Officer is the separated 2020 identity and an exact ESCO preferred title.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4
M151102,Chief data officer,151102,1511,1330.1,Chief Data Officer,http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205,close_match,high,Chief Data Officer is a separate preferred ESCO occupation. Replace the inherited Chief Information Officer assignment.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/e297ec12-4712-40a4-ad98-ba004cacb205
M151103,Chief Information Security Officer,151103,1511,2529.1,Chief ICT Security Officer,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28,close_match,medium,Chief Information Security Officer is an alternate label of Chief ICT Security Officer; use the security leadership occupation rather than Chief Information Officer.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/276ba420-ef09-4a0e-b215-2c2e2f80ad28
M151106,Information Systems Manager,151106,1511,1330.5,ICT Operations Manager,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: ICT service/infrastructure operations; local community-centre, network or managerial scope varies.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc
M151108,Village Community Center Manager,151108,1511,1330.5,ICT Operations Manager,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,partial_proxy,low,"The inherited community-centre profile concerns ICT infrastructure and digital services. ICT operations management covers that component, not all community-centre or social-development responsibilities.",pending_low_confidence_review,false,high,,,Pending Review,Below user-authorized Medium threshold. ESCO comparison retained; skill requirements held out.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc
M151112,Application Development Manager,151112,1511,1330.5.1,Software Manager,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d,close_match,medium,The 2020 application/software development management identity concerns coordinating software teams and delivery; Software Manager is the functional ESCO counterpart.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/f31f487b-4ce2-40f3-90e8-7d0011b4ef1d
M151113,Data Operations Manager,151113,1511,1330.5,ICT Operations Manager,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,broader_proxy,medium,"Data Operations Manager runs data infrastructure, workflows and service operations. Use ICT Operations Manager rather than assuming enterprise-wide Chief Data Officer authority; data-governance specialization remains incomplete.",auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc
M151116,Internet Service Provider,151116,1511,1330.9,Telecommunications Manager,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Internet service provision is telecommunications service/network management.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8
M151117,Network Manager,151117,1511,1330.5,ICT Operations Manager,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc,broader_proxy,medium,Network Manager directs services and infrastructure. Reject the operational Network Administrator alias as automatic equivalence because management authority differs; retain the broader ICT operations management profile.,auto_approved_medium_or_high_test_mapping,false,normal,User-Authorized Automated Confidence Rule,2026-08-30,Approved for Test Mapping,User authorized automatic approval at Medium or High confidence. Mapping relationship retained; not an official crosswalk or exact occupational equivalence. Only ESCO essential links retained as test core candidates; optional skills remain conditional.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=323,http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc
