role_id,role_title,masco_code,masco_unit_group_code,chosen_esco_code,chosen_esco_title,chosen_esco_uri,mapping_relation,mapping_confidence,mapping_rationale,review_status,production_ready,masco_version,masco_code_printed,chosen_esco_isco_group,d11_esco_code,d11_esco_comparison_codes,d11_esco_comparison_titles,previous_d13_esco_code,previous_d13_esco_title,previous_d13_mapping_relation,original_pre2020_d13_esco_code,change_type,mapping_method,mapping_authority,title_match_type,title_match_score,score_interpretation,same_four_digit_group,use_in_role_skills,specialty_skills_complete,source_quality_flag,source_current_role_id,masco2020_remap_method,profile_basis,masco_source_url,profile_source_url,esco_source_url,display_case_policy
M132110,Welding Manager,132110,1321,7212.4,Welding Coordinator,http://data.europa.eu/esco/occupation/cdef4961-fcc2-4e00-bfe8-4480b33aa6f3,close_match,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Coordination of welding quality, procedures and personnel.",auto_approved_medium_or_high_test_mapping,false,2020,1321-10,7212,7212.4,,,7212.4,Welding Coordinator,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.647059,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M132107,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1321-07,http://data.europa.eu/esco/occupation/cdef4961-fcc2-4e00-bfe8-4480b33aa6f3,title_case_with_protected_acronyms_and_product_spellings
M132111,Oil Mill Manager,132111,1321,1321.2.1.3,Food Production Manager,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Food-production management; palm-oil/halal specialty is absent from ESCO.,auto_approved_medium_or_high_test_mapping,false,2020,1321-11,1321,1321.2.1.3,,,1321.2.1.3,Food Production Manager,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.512821,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132108,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1321-08,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96,title_case_with_protected_acronyms_and_product_spellings
M132112,"Manager, Halal Food Manufacturing",132112,1321,1321.2.1.3,Food Production Manager,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Food-production management; palm-oil/halal specialty is absent from ESCO.,auto_approved_medium_or_high_test_mapping,false,2020,1321-12,1321,1321.2.1.3,,,1321.2.1.3,Food Production Manager,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.492754,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132109,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1321-09,http://data.europa.eu/esco/occupation/a7d6a377-3d3b-41cf-9301-f4a0a7ad3d96,title_case_with_protected_acronyms_and_product_spellings
M132126,Power Generation Plant Manager,132126,1321,1219.5.3,Power Plant Manager,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Power-plant management.,auto_approved_medium_or_high_test_mapping,false,2020,1321-26,1219,1219.5.3,,,1219.5.3,Power Plant Manager,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.857143,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M132111,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1321-11,http://data.europa.eu/esco/occupation/cb446db8-e8b3-418c-a21c-2d10faea42a5,title_case_with_protected_acronyms_and_product_spellings
M132201,"Production and Operation Manager, Mine",132201,1322,1322.1.1,Mine Production Manager,http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Mine production management.,auto_approved_medium_or_high_test_mapping,false,2020,1322-01,1322,1322.1.1,,,1322.1.1,Mine Production Manager,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.677419,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132201,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1322-01,http://data.europa.eu/esco/occupation/df66a6e6-2130-4932-8aaf-263dafa569fa,title_case_with_protected_acronyms_and_product_spellings
M132203,"Production and Operation Manager, Oil and Gas Extraction",132203,1322,1322.1.2,Oil and Gas Production Manager,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.",auto_approved_medium_or_high_test_mapping,false,2020,1322-03,1322,1322.1.2,,,1322.1.2,Oil and Gas Production Manager,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.519481,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132202,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1322-02,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,title_case_with_protected_acronyms_and_product_spellings
M132207,Offshore Installation Manager,132207,1322,1322.1.2,Oil and Gas Production Manager,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,broader_proxy,medium,"Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Oil/gas production operations; offshore installation duties need enrichment, not renewable-energy management.",auto_approved_medium_or_high_test_mapping,false,2020,1322-07,1322,1322.1.2,,,1322.1.2,Oil and Gas Production Manager,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.627451,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132203,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1322-03,http://data.europa.eu/esco/occupation/0633ec3f-91f1-4038-bc29-e0ec4cd7f1e9,title_case_with_protected_acronyms_and_product_spellings
M132210,"Manager, Metallurgy",132210,1322,1321.2.1.7,Metallurgical Manager,http://data.europa.eu/esco/occupation/45517bc3-0887-416d-95fe-6ace1b90bddd,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Metallurgical production management.,auto_approved_medium_or_high_test_mapping,false,2020,1322-10,1321,1321.2.1.7,,,1321.2.1.7,Metallurgical Manager,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.666667,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M132205,title_variant,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1322-05,http://data.europa.eu/esco/occupation/45517bc3-0887-416d-95fe-6ace1b90bddd,title_case_with_protected_acronyms_and_product_spellings
M132301,Construction Manager,132301,1323,1323.1,Construction Manager,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,close_match,high,Unique ESCO preferred title matches the MASCO 2020 title after public-service grade/competency-wrapper normalization. Qualification and full task equivalence are not assumed.,auto_approved_medium_or_high_test_mapping,false,2020,1323-01,1323,1323.1,,,1323.1,Construction Manager,close_match,1323.1,retained_esco_occupation,2020_unique_preferred_title,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,exact_preferred_label,1,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132301,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1323-01,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,title_case_with_protected_acronyms_and_product_spellings
M132310,Building and Architecture Manager,132310,1323,1323.1,Construction Manager,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Building and architectural construction management.,auto_approved_medium_or_high_test_mapping,false,2020,1323-10,1323,1323.1,,,1323.1,Construction Manager,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.52459,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132302,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1323-02,http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56,title_case_with_protected_acronyms_and_product_spellings
M132311,Land Surveyor Manager,132311,1323,2165.4,Land Surveyor,http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8,broader_proxy,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Land surveying function; managerial seniority is not represented.,auto_approved_medium_or_high_test_mapping,false,2020,1323-11,2165,2165.4,,,2165.4,Land Surveyor,broader_proxy,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.764706,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,false,true,Not established,,M132303,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=321,https://emasco.mohr.gov.my/masco/1323-03,http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8,title_case_with_protected_acronyms_and_product_spellings
M132401,Railway Station Master,132401,1324,1324.7,Railway Station Manager,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,close_match,medium,Retained the previously curated duty-based ESCO assignment after fresh MASCO 2020 title/profile retrieval. No stronger unambiguous occupational identity was established. Prior reasoning: Railway station management.,auto_approved_medium_or_high_test_mapping,false,2020,1324-01,1324,1324.7,,,1324.7,Railway Station Manager,close_match,,retained_esco_occupation,curated_proxy_retained_with_fresh_2020_retrieval,Project-derived test crosswalk; not an official MASCO-ESCO crosswalk,non_exact_title,0.888889,Fresh 2020-title lexical similarity; not a probability or proof of occupational equivalence,true,true,Not established,,M132401,exact_normalized_title,Current eMASCO D11 profile inherited for a MASCO 2020 identity; not 2020-specific task evidence; test only.,https://www.dosm.gov.my/uploads/content-downloads/file_20220920110308.pdf#page=322,https://emasco.mohr.gov.my/masco/1324-01,http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89,title_case_with_protected_acronyms_and_product_spellings
