"role_id","role_title","masco_code","masco_unit_group_code","chosen_esco_code","chosen_esco_title","chosen_esco_uri","mapping_relation","mapping_confidence","mapping_rationale","review_status","production_ready","masco_code_printed","chosen_esco_isco_group","d11_esco_code","d11_esco_comparison_codes","d11_esco_comparison_titles","previous_d13_esco_code","previous_d13_mapping_status","change_type","mapping_status","mapping_method","mapping_authority","title_match_type","title_match_score","score_interpretation","same_four_digit_group","use_in_role_skills","specialty_skills_complete","coverage_note","source_quality_flag","masco_source_url","esco_source_url"
"M132302","Building and Architecture Manager","132302","1323","1323.1","construction manager","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56","broader_proxy","medium","Building and architectural construction management.","assistant_drafted_pending_domain_validation","False","1323-02","1323","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.52459","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1323-02","http://data.europa.eu/esco/occupation/faed05c0-c1d1-4e34-b575-0dea96459e56"
"M132303","Land Surveyor Manager","132303","1323","2165.4","land surveyor","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8","broader_proxy","medium","Land surveying function; managerial seniority is not represented.","assistant_drafted_pending_domain_validation","False","1323-03","2165","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.764706","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1323-03","http://data.europa.eu/esco/occupation/d8e502b4-1be6-4d10-a224-151688f8f0c8"
"M132401","Railway Station Master","132401","1324","1324.7","railway station manager","http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89","close_match","medium","Railway station management.","assistant_drafted_pending_domain_validation","False","1324-01","1324","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.888889","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1324-01","http://data.europa.eu/esco/occupation/b39a74a2-37fe-4fdc-ba8e-5bbbbdce2d89"
"M132402","Transport Manager","132402","1324","1324.3.1.5","road transport division manager","http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983","close_match","medium","D11 tasks concern fleet, driver and road-transport operations.","assistant_drafted_pending_domain_validation","False","1324-02","1324","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.85","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1324-02","http://data.europa.eu/esco/occupation/f56e33a3-01bb-46ba-98f4-d47aa242b983"
"M132404","Port/Shipping Operations Manager","132404","1324","4323.11","port coordinator","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8","partial_proxy","low","Port and shipping coordination; full managerial authority is not represented.","assistant_drafted_pending_domain_validation","False","1324-04","4323","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.836364","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1324-04","http://data.europa.eu/esco/occupation/fa404a79-4091-47f9-a635-c2e3c576ece8"
"M132405","Halal Logistics Operation Manager","132405","1324","1324.3","logistics and distribution manager","http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5","broader_proxy","medium","Logistics operations; Malaysian halal assurance requires separate enrichment.","assistant_drafted_pending_domain_validation","False","1324-05","1324","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.885246","Lexical similarity, not probability or equivalence confidence","True","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1324-05","http://data.europa.eu/esco/occupation/823db06f-25e1-4658-b063-d6ef956b41f5"
"M151101","Chief Information Officer/Chief Data Officer/Chief Information Security Officer","151101","1511","1330.2","chief information officer","http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4","partial_proxy","low","CIO selected as the primary occupation of a composite CIO/CDO/CISO title; not all three skill sets are inherited.","assistant_drafted_pending_domain_validation","False","1511-01","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.495238","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-01","http://data.europa.eu/esco/occupation/82f90e87-de92-4678-adae-61d3e5f7e1e4"
"M151102","Information Systems Manager","151102","1511","1330.5","ICT operations manager","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc","broader_proxy","medium","ICT service/infrastructure operations; local community-centre, network or managerial scope varies.","assistant_drafted_pending_domain_validation","False","1511-02","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.708333","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-02","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc"
"M151103","Village Community Center Manager (Information Technology)","151103","1511","1330.5","ICT operations manager","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc","broader_proxy","medium","ICT service/infrastructure operations; local community-centre, network or managerial scope varies.","assistant_drafted_pending_domain_validation","False","1511-03","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.379747","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-03","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc"
"M151104","Internet Service Provider","151104","1511","1330.9","telecommunications manager","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8","close_match","medium","Internet service provision is telecommunications service/network management.","assistant_drafted_pending_domain_validation","False","1511-04","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.508475","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-04","http://data.europa.eu/esco/occupation/3ce4691e-ecea-4278-939e-b89ab01087b8"
"M151105","Network/Communications/Infrastructure Manager","151105","1511","1330.5","ICT operations manager","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc","broader_proxy","medium","ICT service/infrastructure operations; local community-centre, network or managerial scope varies.","assistant_drafted_pending_domain_validation","False","1511-05","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_broader_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.484848","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-05","http://data.europa.eu/esco/occupation/f0ca39a8-1e30-487c-95f9-ef2d5e734adc"
"M151106","Audio Visual Manager","151106","1511","2654.1.7","technical director","http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34","partial_proxy","low","Technical AV direction and service coordination; venue/corporate AV scope differs from performance production.","assistant_drafted_pending_domain_validation","False","1511-06","2654","","","","","no_unique_exact_esco_title_match","new_mapping","project_partial_proxy","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.594595","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-06","http://data.europa.eu/esco/occupation/00030d09-2b3a-4efd-87cc-c4ea39d27c34"
"M151107","Information Technology Project Manager","151107","1511","1330.7","ICT project manager","http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525","close_match","medium","ICT project management.","assistant_drafted_pending_domain_validation","False","1511-07","1330","","","","","no_unique_exact_esco_title_match","new_mapping","project_close_match","curated_title_and_duty_decision","ReRouteHer project-derived; NOT an official MASCO-ESCO crosswalk","non_exact_title","0.642857","Lexical similarity, not probability or equivalence confidence","False","True","Not established","ESCO skills inherited from one primary occupation. Essential/optional refers to ESCO, not a verified Malaysian requirement.","","https://emasco.mohr.gov.my/masco/1511-07","http://data.europa.eu/esco/occupation/8b6388a4-4904-471b-9331-d3b1211f5525"
